Student_ID,Major_Category,Year_of_Study,Pre_Semester_GPA,Weekly_GenAI_Hours,Primary_Use_Case,Prompt_Engineering_Skill,Tool_Diversity,Paid_Subscription,Traditional_Study_Hours,Perceived_AI_Dependency,Institutional_Policy,Anxiety_Level_During_Exams,Post_Semester_GPA,Skill_Retention_Score,Burnout_Risk_Level,GPA_Change,GPA_Change_Category,Total_Study_Hours,AI_Study_Ratio,AI_Study_Ratio_Percent,AI_Hours_Group,AI_Usage_Intensity,Traditional_Study_Group,Study_Profile
129632,Business,Junior,2.19,14.54,Ideation,Advanced,3,False,12.98,4,Allowed_With_Citation,3,2.554,69.64,Low,0.3639999999999999,Improved,27.52,0.528343023255814,52.8343023255814,10-15h,Moderate,10-15h,AI-Heavy
129633,Arts,Freshman,3.71,3.57,Copywriting/Drafting,Beginner,1,False,15.5,3,Actively_Encouraged,4,4.0,79.85,Medium,0.29000000000000004,Improved,19.07,0.18720503408495018,18.720503408495016,2-5h,Low,15-20h,Mostly Traditional
129634,Business,Sophomore,3.478,6.37,Ideation,Advanced,3,True,13.59,3,Actively_Encouraged,3,4.0,80.17,Low,0.5219999999999998,Improved,19.96,0.3191382765531062,31.913827655310623,5-10h,Moderate,10-15h,Balanced
129635,Business,Freshman,2.731,4.73,Ideation,Intermediate,4,True,12.88,2,Strict_Ban,4,3.112,74.64,Medium,0.3810000000000002,Improved,17.61,0.2685973878478138,26.859738784781378,2-5h,Low,10-15h,Balanced
129636,Medical,Senior,2.917,0.07,Direct_Answer_Generation,Beginner,1,False,14.57,1,Allowed_With_Citation,3,3.092,63.54,High,0.17500000000000027,Improved,14.64,0.0047814207650273225,0.47814207650273227,0-2h,Very Low,10-15h,Mostly Traditional
129637,STEM,Senior,2.927,20.7,Summarizing_Reading,Beginner,3,True,9.46,3,Allowed_With_Citation,3,3.158,75.58,High,0.23099999999999987,Improved,30.16,0.6863395225464191,68.63395225464191,15h+,Very High,5-10h,AI-Heavy
129638,STEM,Senior,3.44,3.77,Debugging/Troubleshooting,Beginner,2,True,12.69,4,Allowed_With_Citation,1,3.684,91.21,High,0.24400000000000022,Improved,16.46,0.2290400972053463,22.904009720534628,2-5h,Low,10-15h,Mostly Traditional
129639,STEM,Graduate,3.215,2.09,Summarizing_Reading,Advanced,4,False,15.65,2,Allowed_With_Citation,5,3.512,75.5,Medium,0.29700000000000015,Improved,17.740000000000002,0.11781285231116119,11.781285231116119,2-5h,Low,15-20h,Mostly Traditional
129640,Business,Freshman,3.662,2.74,Ideation,Advanced,5,False,9.61,1,Allowed_With_Citation,5,3.641,90.04,Medium,-0.020999999999999908,Stable,12.35,0.22186234817813769,22.18623481781377,2-5h,Low,5-10h,Mostly Traditional
129641,STEM,Junior,3.085,40.0,Debugging/Troubleshooting,Beginner,2,True,3.32,9,Strict_Ban,9,3.246,44.17,High,0.16100000000000003,Improved,43.32,0.9233610341643582,92.33610341643582,15h+,Very High,0-5h,AI-Heavy
129642,Medical,Graduate,3.741,0.57,Summarizing_Reading,Intermediate,2,True,10.24,2,Actively_Encouraged,7,4.0,83.13,Low,0.2589999999999999,Improved,10.81,0.05272895467160036,5.272895467160036,0-2h,Very Low,10-15h,Mostly Traditional
129643,Humanities,Sophomore,2.794,6.76,Debugging/Troubleshooting,Advanced,4,True,8.31,3,Allowed_With_Citation,7,3.061,92.1,Low,0.2669999999999999,Improved,15.07,0.4485733244857332,44.857332448573324,5-10h,Moderate,5-10h,Balanced
129644,Arts,Senior,3.763,3.29,Copywriting/Drafting,Intermediate,5,True,9.01,5,Allowed_With_Citation,3,3.893,66.44,Medium,0.1299999999999999,Improved,12.3,0.26747967479674795,26.747967479674795,2-5h,Low,5-10h,Balanced
129645,STEM,Junior,3.884,3.91,Debugging/Troubleshooting,Beginner,2,True,12.81,1,Actively_Encouraged,5,4.0,68.1,Low,0.1160000000000001,Improved,16.72,0.23385167464114834,23.385167464114833,2-5h,Low,10-15h,Mostly Traditional
129646,Humanities,Graduate,3.23,4.08,Copywriting/Drafting,Intermediate,1,False,16.11,2,Allowed_With_Citation,5,3.688,84.75,Low,0.4580000000000002,Improved,20.189999999999998,0.2020802377414562,20.20802377414562,2-5h,Low,15-20h,Mostly Traditional
129647,STEM,Sophomore,3.339,0.45,Debugging/Troubleshooting,Beginner,3,False,3.24,1,Allowed_With_Citation,5,3.471,66.3,Low,0.13200000000000012,Improved,3.6900000000000004,0.1219512195121951,12.19512195121951,0-2h,Very Low,0-5h,Mostly Traditional
129648,STEM,Sophomore,3.682,17.34,Direct_Answer_Generation,Intermediate,2,True,10.49,4,Allowed_With_Citation,6,3.507,78.13,Medium,-0.17499999999999982,Declined,27.83,0.6230686309737693,62.30686309737693,15h+,Very High,10-15h,AI-Heavy
129649,Humanities,Freshman,2.901,5.5,Copywriting/Drafting,Beginner,1,True,16.41,1,Allowed_With_Citation,1,3.642,49.97,Medium,0.7410000000000001,Improved,21.91,0.25102692834322227,25.102692834322227,5-10h,Moderate,15-20h,Balanced
129650,Medical,Freshman,3.643,12.06,Summarizing_Reading,Intermediate,3,False,1.0,5,Allowed_With_Citation,5,3.803,93.63,High,0.16000000000000014,Improved,13.06,0.9234303215926493,92.34303215926492,10-15h,Moderate,0-5h,AI-Heavy
129651,Humanities,Graduate,2.831,6.22,Ideation,Intermediate,3,True,9.92,5,Strict_Ban,4,3.059,46.77,Low,0.2280000000000002,Improved,16.14,0.3853779429987608,38.53779429987608,5-10h,Moderate,5-10h,Balanced
129652,Business,Sophomore,3.188,17.12,Summarizing_Reading,Advanced,3,False,5.69,6,Allowed_With_Citation,5,3.156,74.07,Medium,-0.03200000000000003,Stable,22.810000000000002,0.7505480052608505,75.05480052608505,15h+,Very High,5-10h,AI-Heavy
129653,Humanities,Junior,2.718,7.25,Ideation,Beginner,3,False,1.48,3,Allowed_With_Citation,7,3.044,56.89,High,0.32600000000000007,Improved,8.73,0.8304696449026345,83.04696449026345,5-10h,Moderate,0-5h,AI-Heavy
129654,STEM,Senior,3.748,16.34,Debugging/Troubleshooting,Intermediate,3,False,18.65,4,Allowed_With_Citation,4,3.966,100.0,Medium,0.21799999999999997,Improved,34.989999999999995,0.466990568733924,46.6990568733924,15h+,Very High,15-20h,Balanced
129655,Business,Junior,2.378,7.38,Ideation,Intermediate,2,False,1.0,3,Actively_Encouraged,2,2.726,48.98,High,0.34799999999999986,Improved,8.379999999999999,0.8806682577565633,88.06682577565633,5-10h,Moderate,0-5h,AI-Heavy
129656,STEM,Graduate,2.323,7.69,Debugging/Troubleshooting,Intermediate,4,True,20.02,4,Allowed_With_Citation,7,2.868,75.96,Low,0.5449999999999999,Improved,27.71,0.2775171418260556,27.751714182605557,5-10h,Moderate,20h+,Balanced
129657,Medical,Graduate,3.406,14.53,Summarizing_Reading,Advanced,3,True,5.55,4,Strict_Ban,3,3.703,90.37,High,0.2969999999999997,Improved,20.08,0.723605577689243,72.36055776892431,10-15h,Moderate,5-10h,AI-Heavy
129658,Arts,Senior,3.121,11.02,Copywriting/Drafting,Intermediate,2,False,19.33,3,Actively_Encouraged,3,3.543,60.63,Low,0.42200000000000015,Improved,30.349999999999998,0.3630971993410214,36.30971993410214,10-15h,Moderate,15-20h,Balanced
129659,Humanities,Graduate,2.533,9.48,Copywriting/Drafting,Intermediate,3,False,16.6,5,Allowed_With_Citation,2,2.779,68.36,Medium,0.246,Improved,26.080000000000002,0.36349693251533743,36.34969325153374,5-10h,Moderate,15-20h,Balanced
129660,Business,Freshman,3.342,2.48,Ideation,Advanced,3,False,8.91,1,Actively_Encouraged,6,3.556,77.3,Low,0.21399999999999997,Improved,11.39,0.21773485513608426,21.773485513608428,2-5h,Low,5-10h,Mostly Traditional
129661,STEM,Freshman,3.516,4.16,Ideation,Beginner,3,True,12.6,4,Allowed_With_Citation,4,3.67,68.4,Medium,0.15399999999999991,Improved,16.759999999999998,0.2482100238663485,24.82100238663485,2-5h,Low,10-15h,Mostly Traditional
129662,Business,Freshman,3.713,0.96,Direct_Answer_Generation,Intermediate,2,False,18.42,4,Allowed_With_Citation,4,4.0,98.47,Low,0.2869999999999999,Improved,19.380000000000003,0.04953560371517027,4.953560371517026,0-2h,Very Low,15-20h,Mostly Traditional
129663,Arts,Graduate,3.239,2.05,Copywriting/Drafting,Beginner,2,True,21.45,1,Allowed_With_Citation,7,3.599,84.26,Low,0.3600000000000003,Improved,23.5,0.08723404255319148,8.723404255319148,2-5h,Low,20h+,Mostly Traditional
129664,Arts,Junior,2.112,12.36,Ideation,Advanced,5,True,14.08,4,Allowed_With_Citation,3,2.438,95.61,Medium,0.32600000000000007,Improved,26.439999999999998,0.46747352496217853,46.74735249621785,10-15h,Moderate,10-15h,Balanced
129665,STEM,Graduate,3.635,3.42,Debugging/Troubleshooting,Beginner,1,False,14.02,4,Strict_Ban,5,3.873,84.63,Medium,0.23800000000000043,Improved,17.439999999999998,0.19610091743119268,19.610091743119266,2-5h,Low,10-15h,Mostly Traditional
129666,STEM,Freshman,3.195,13.65,Copywriting/Drafting,Advanced,3,False,11.63,6,Allowed_With_Citation,4,3.237,79.71,Medium,0.04200000000000026,Stable,25.28,0.5399525316455696,53.99525316455696,10-15h,Moderate,10-15h,AI-Heavy
129667,Business,Freshman,2.911,5.4,Ideation,Beginner,1,True,7.35,2,Actively_Encouraged,2,2.901,58.19,Low,-0.010000000000000231,Stable,12.75,0.42352941176470593,42.352941176470594,5-10h,Moderate,5-10h,Balanced
129668,Medical,Junior,3.941,1.08,Summarizing_Reading,Beginner,2,True,16.95,1,Actively_Encouraged,2,4.0,81.84,Low,0.05900000000000016,Improved,18.03,0.059900166389351084,5.990016638935108,0-2h,Very Low,15-20h,Mostly Traditional
129669,Medical,Freshman,3.545,5.24,Ideation,Intermediate,1,True,10.93,3,Allowed_With_Citation,8,3.582,83.8,Low,0.03699999999999992,Stable,16.17,0.3240568954854669,32.40568954854669,5-10h,Moderate,10-15h,Balanced
129670,Humanities,Graduate,3.886,0.89,Copywriting/Drafting,Beginner,1,False,10.27,1,Allowed_With_Citation,1,4.0,74.76,Low,0.11399999999999988,Improved,11.16,0.07974910394265233,7.974910394265233,0-2h,Very Low,10-15h,Mostly Traditional
129671,Arts,Junior,3.568,3.45,Copywriting/Drafting,Intermediate,2,False,8.13,2,Allowed_With_Citation,5,3.905,100.0,Medium,0.33699999999999974,Improved,11.580000000000002,0.2979274611398963,29.792746113989633,2-5h,Low,5-10h,Balanced
129672,Medical,Senior,2.474,10.44,Summarizing_Reading,Intermediate,1,True,21.92,1,Actively_Encouraged,7,3.143,88.25,High,0.6689999999999996,Improved,32.36,0.3226205191594561,32.26205191594561,10-15h,Moderate,20h+,Balanced
129673,STEM,Junior,3.549,2.97,Debugging/Troubleshooting,Intermediate,4,True,14.99,3,Allowed_With_Citation,5,3.84,91.77,Low,0.2909999999999999,Improved,17.96,0.1653674832962138,16.536748329621382,2-5h,Low,10-15h,Mostly Traditional
129674,Arts,Junior,3.349,3.46,Direct_Answer_Generation,Intermediate,3,True,13.47,2,Allowed_With_Citation,5,3.496,75.97,Low,0.1469999999999998,Improved,16.93,0.2043709391612522,20.43709391612522,2-5h,Low,10-15h,Mostly Traditional
129675,STEM,Senior,1.928,23.85,Ideation,Advanced,3,True,1.0,6,Strict_Ban,7,1.888,65.6,High,-0.040000000000000036,Stable,24.85,0.959758551307847,95.97585513078471,15h+,Very High,0-5h,AI-Heavy
129676,Humanities,Sophomore,3.853,2.81,Direct_Answer_Generation,Beginner,1,False,5.25,4,Allowed_With_Citation,3,3.763,54.3,Medium,-0.0900000000000003,Declined,8.06,0.3486352357320099,34.863523573200986,2-5h,Low,5-10h,Balanced
129677,STEM,Graduate,3.73,19.08,Debugging/Troubleshooting,Beginner,3,True,10.62,2,Actively_Encouraged,3,4.0,85.47,Medium,0.27,Improved,29.699999999999996,0.6424242424242425,64.24242424242425,15h+,Very High,10-15h,AI-Heavy
129678,Business,Sophomore,2.982,9.65,Ideation,Beginner,3,False,2.26,6,Allowed_With_Citation,3,2.957,53.41,Medium,-0.025000000000000355,Stable,11.91,0.8102434928631402,81.02434928631402,5-10h,Moderate,0-5h,AI-Heavy
129679,Arts,Sophomore,3.809,0.94,Copywriting/Drafting,Beginner,2,False,8.25,1,Allowed_With_Citation,5,3.924,81.69,Low,0.11499999999999977,Improved,9.19,0.10228509249183895,10.228509249183896,0-2h,Very Low,5-10h,Mostly Traditional
129680,Business,Senior,3.183,1.39,Summarizing_Reading,Intermediate,3,True,14.86,4,Actively_Encouraged,6,3.573,68.97,Medium,0.3900000000000001,Improved,16.25,0.08553846153846154,8.553846153846154,0-2h,Very Low,10-15h,Mostly Traditional
129681,STEM,Junior,3.66,10.47,Debugging/Troubleshooting,Advanced,3,False,12.38,3,Actively_Encouraged,1,4.0,70.82,Medium,0.33999999999999986,Improved,22.85,0.45820568927789934,45.820568927789935,10-15h,Moderate,10-15h,Balanced
129682,STEM,Graduate,3.463,0.7,Direct_Answer_Generation,Beginner,1,False,16.33,1,Allowed_With_Citation,3,3.833,56.3,Low,0.3700000000000001,Improved,17.029999999999998,0.04110393423370523,4.110393423370523,0-2h,Very Low,15-20h,Mostly Traditional
129683,Business,Graduate,2.982,4.55,Copywriting/Drafting,Advanced,5,False,10.86,1,Strict_Ban,1,3.317,74.69,Medium,0.33499999999999996,Improved,15.41,0.2952628163530175,29.52628163530175,2-5h,Low,10-15h,Balanced
129684,Business,Sophomore,3.16,7.31,Ideation,Advanced,3,False,12.71,5,Strict_Ban,5,2.976,87.66,Medium,-0.18400000000000016,Declined,20.02,0.36513486513486515,36.51348651348651,5-10h,Moderate,10-15h,Balanced
129685,Business,Freshman,2.981,2.41,Ideation,Beginner,2,True,7.31,3,Strict_Ban,3,2.86,60.33,Low,-0.121,Declined,9.719999999999999,0.24794238683127576,24.794238683127574,2-5h,Low,5-10h,Mostly Traditional
129686,STEM,Freshman,3.256,5.4,Debugging/Troubleshooting,Beginner,2,True,9.96,3,Actively_Encouraged,4,3.373,77.16,Low,0.11700000000000044,Improved,15.360000000000001,0.3515625,35.15625,5-10h,Moderate,5-10h,Balanced
129687,Arts,Sophomore,3.553,0.4,Copywriting/Drafting,Beginner,2,True,14.53,1,Allowed_With_Citation,1,3.637,83.62,Low,0.08400000000000007,Improved,14.93,0.026791694574681852,2.679169457468185,0-2h,Very Low,10-15h,Mostly Traditional
129688,Medical,Junior,2.526,16.39,Debugging/Troubleshooting,Advanced,4,True,2.88,2,Allowed_With_Citation,5,3.062,78.95,Medium,0.536,Improved,19.27,0.8505448884276078,85.05448884276078,15h+,Very High,0-5h,AI-Heavy
129689,Business,Junior,3.116,12.19,Ideation,Advanced,4,False,9.44,6,Allowed_With_Citation,5,2.872,94.79,Medium,-0.24400000000000022,Declined,21.63,0.5635691169671753,56.356911696717525,10-15h,Moderate,5-10h,AI-Heavy
129690,Business,Graduate,2.329,9.18,Summarizing_Reading,Intermediate,4,False,5.73,3,Allowed_With_Citation,6,2.587,63.36,Medium,0.258,Improved,14.91,0.6156941649899396,61.56941649899396,5-10h,Moderate,5-10h,AI-Heavy
129691,Medical,Graduate,3.343,1.45,Summarizing_Reading,Beginner,3,False,16.41,3,Allowed_With_Citation,3,3.865,94.45,Medium,0.5220000000000002,Improved,17.86,0.08118701007838745,8.118701007838744,0-2h,Very Low,15-20h,Mostly Traditional
129692,Business,Sophomore,3.673,0.57,Ideation,Beginner,2,True,12.08,2,Allowed_With_Citation,7,3.787,58.31,High,0.11399999999999988,Improved,12.65,0.045059288537549404,4.5059288537549405,0-2h,Very Low,10-15h,Mostly Traditional
129693,Business,Junior,2.919,4.55,Ideation,Advanced,3,False,9.69,4,Actively_Encouraged,5,2.908,74.3,Low,-0.01100000000000012,Stable,14.239999999999998,0.3195224719101124,31.95224719101124,2-5h,Low,5-10h,Balanced
129694,Business,Junior,2.981,26.31,Copywriting/Drafting,Advanced,3,False,4.86,7,Actively_Encouraged,4,3.372,62.39,High,0.391,Improved,31.169999999999998,0.8440808469682387,84.40808469682388,15h+,Very High,0-5h,AI-Heavy
129695,STEM,Junior,3.22,1.87,Summarizing_Reading,Intermediate,1,False,10.13,1,Allowed_With_Citation,3,3.447,78.49,Low,0.22699999999999987,Improved,12.0,0.15583333333333335,15.583333333333336,0-2h,Very Low,10-15h,Mostly Traditional
129696,Business,Freshman,3.639,7.04,Ideation,Intermediate,3,False,19.54,3,Allowed_With_Citation,3,3.827,92.07,Low,0.18800000000000017,Improved,26.58,0.26486079759217457,26.486079759217457,5-10h,Moderate,15-20h,Balanced
129697,Arts,Freshman,3.525,2.5,Copywriting/Drafting,Advanced,5,True,9.44,1,Actively_Encouraged,5,3.584,89.73,Low,0.05900000000000016,Improved,11.94,0.20938023450586266,20.938023450586265,2-5h,Low,5-10h,Mostly Traditional
129698,STEM,Graduate,2.848,4.01,Ideation,Beginner,3,False,15.49,3,Actively_Encouraged,1,3.246,98.03,High,0.39800000000000013,Improved,19.5,0.20564102564102563,20.564102564102562,2-5h,Low,15-20h,Mostly Traditional
129699,Medical,Senior,2.942,1.97,Direct_Answer_Generation,Beginner,3,False,10.83,1,Strict_Ban,6,3.017,91.37,Medium,0.07499999999999973,Improved,12.8,0.15390625,15.390625,0-2h,Very Low,10-15h,Mostly Traditional
129700,Business,Senior,2.51,12.8,Ideation,Beginner,3,True,14.99,3,Strict_Ban,5,2.871,42.73,High,0.3610000000000002,Improved,27.79,0.4605973371716445,46.059733717164455,10-15h,Moderate,10-15h,Balanced
129701,Humanities,Senior,3.677,0.44,Summarizing_Reading,Advanced,4,False,5.36,3,Allowed_With_Citation,8,4.0,61.77,Medium,0.32299999999999995,Improved,5.800000000000001,0.07586206896551723,7.586206896551722,0-2h,Very Low,5-10h,Mostly Traditional
129702,Business,Freshman,3.241,7.3,Direct_Answer_Generation,Intermediate,3,True,6.92,3,Strict_Ban,1,3.372,77.76,Medium,0.13099999999999978,Improved,14.219999999999999,0.5133614627285513,51.33614627285513,5-10h,Moderate,5-10h,AI-Heavy
129703,Humanities,Sophomore,2.561,8.96,Copywriting/Drafting,Intermediate,1,False,16.28,4,Actively_Encouraged,6,2.626,62.38,High,0.06499999999999995,Improved,25.240000000000002,0.3549920760697306,35.49920760697306,5-10h,Moderate,15-20h,Balanced
129704,Arts,Sophomore,3.555,21.21,Direct_Answer_Generation,Advanced,4,True,12.93,5,Allowed_With_Citation,8,3.399,76.54,High,-0.15600000000000014,Declined,34.14,0.6212653778558875,62.12653778558875,15h+,Very High,10-15h,AI-Heavy
129705,Humanities,Senior,2.658,0.65,Direct_Answer_Generation,Advanced,5,False,17.02,3,Allowed_With_Citation,3,2.992,67.98,High,0.3340000000000001,Improved,17.669999999999998,0.03678551216751557,3.678551216751557,0-2h,Very Low,15-20h,Mostly Traditional
129706,Medical,Freshman,3.664,8.96,Summarizing_Reading,Advanced,3,True,8.19,2,Allowed_With_Citation,2,3.957,78.08,Medium,0.2929999999999997,Improved,17.15,0.5224489795918368,52.244897959183675,5-10h,Moderate,5-10h,AI-Heavy
129707,Business,Senior,3.034,3.8,Summarizing_Reading,Advanced,4,False,10.73,4,Actively_Encouraged,5,3.195,93.39,High,0.16100000000000003,Improved,14.530000000000001,0.26152787336545075,26.152787336545074,2-5h,Low,10-15h,Balanced
129708,Business,Sophomore,3.398,1.37,Copywriting/Drafting,Advanced,3,False,5.78,1,Actively_Encouraged,7,3.36,85.02,Medium,-0.038000000000000256,Stable,7.15,0.1916083916083916,19.16083916083916,0-2h,Very Low,5-10h,Mostly Traditional
129709,Medical,Junior,3.354,6.51,Summarizing_Reading,Intermediate,3,False,2.82,4,Actively_Encouraged,1,3.39,59.92,Medium,0.03600000000000003,Stable,9.33,0.6977491961414791,69.77491961414792,5-10h,Moderate,0-5h,AI-Heavy
129710,STEM,Senior,3.673,15.88,Debugging/Troubleshooting,Beginner,1,True,17.12,8,Allowed_With_Citation,6,4.0,99.74,Medium,0.32699999999999996,Improved,33.0,0.48121212121212126,48.121212121212125,15h+,Very High,15-20h,Balanced
129711,Business,Sophomore,3.01,5.29,Summarizing_Reading,Intermediate,3,False,1.0,5,Allowed_With_Citation,1,2.951,62.34,Low,-0.05899999999999972,Declined,6.29,0.8410174880763116,84.10174880763115,5-10h,Moderate,0-5h,AI-Heavy
129712,STEM,Sophomore,3.418,34.41,Debugging/Troubleshooting,Advanced,5,False,5.42,7,Allowed_With_Citation,7,3.819,74.61,Medium,0.4009999999999998,Improved,39.83,0.8639216670851116,86.39216670851117,15h+,Very High,5-10h,AI-Heavy
129713,Arts,Graduate,3.509,1.71,Summarizing_Reading,Beginner,3,False,17.0,4,Allowed_With_Citation,3,3.74,77.98,Medium,0.23100000000000032,Improved,18.71,0.09139497594869053,9.139497594869054,0-2h,Very Low,15-20h,Mostly Traditional
129714,Business,Senior,3.617,0.54,Direct_Answer_Generation,Beginner,3,False,18.06,1,Allowed_With_Citation,2,4.0,99.53,Low,0.383,Improved,18.599999999999998,0.029032258064516134,2.9032258064516134,0-2h,Very Low,15-20h,Mostly Traditional
129715,Medical,Sophomore,3.692,2.39,Copywriting/Drafting,Advanced,3,False,17.28,5,Allowed_With_Citation,2,4.0,98.13,Low,0.30799999999999983,Improved,19.67,0.12150482968988306,12.150482968988307,2-5h,Low,15-20h,Mostly Traditional
129716,Arts,Junior,3.784,7.13,Ideation,Advanced,5,False,14.06,4,Strict_Ban,2,3.912,92.99,Medium,0.1280000000000001,Improved,21.19,0.3364794714487966,33.64794714487966,5-10h,Moderate,10-15h,Balanced
129717,STEM,Sophomore,3.653,4.13,Debugging/Troubleshooting,Beginner,3,False,13.32,4,Allowed_With_Citation,5,3.826,64.72,Medium,0.17300000000000004,Improved,17.45,0.236676217765043,23.667621776504298,2-5h,Low,10-15h,Mostly Traditional
129718,STEM,Junior,3.268,9.29,Debugging/Troubleshooting,Advanced,4,False,11.79,3,Actively_Encouraged,2,3.645,93.44,Low,0.3770000000000002,Improved,21.08,0.4407020872865275,44.07020872865275,5-10h,Moderate,10-15h,Balanced
129719,Business,Freshman,2.901,6.55,Debugging/Troubleshooting,Advanced,5,True,8.83,3,Actively_Encouraged,4,3.257,84.7,Low,0.3560000000000003,Improved,15.379999999999999,0.42587776332899874,42.58777633289987,5-10h,Moderate,5-10h,Balanced
129720,Business,Graduate,2.756,3.53,Direct_Answer_Generation,Beginner,1,False,4.11,3,Actively_Encouraged,2,2.755,53.19,Low,-0.0009999999999998899,Stable,7.640000000000001,0.46204188481675385,46.20418848167539,2-5h,Low,0-5h,Balanced
129721,STEM,Junior,3.948,0.91,Debugging/Troubleshooting,Beginner,1,False,17.93,3,Allowed_With_Citation,5,4.0,81.47,Low,0.052000000000000046,Improved,18.84,0.048301486199575375,4.830148619957537,0-2h,Very Low,15-20h,Mostly Traditional
129722,STEM,Sophomore,3.074,20.37,Debugging/Troubleshooting,Intermediate,4,True,6.73,5,Allowed_With_Citation,6,3.098,69.97,Medium,0.02400000000000002,Stable,27.1,0.7516605166051661,75.16605166051662,15h+,Very High,5-10h,AI-Heavy
